ph,Potability
6.917920215961807,0
6.917858355091138,1
6.916825973221457,1
6.914868152466825,0
6.91260756198984,0
6.911698241358011,1
6.910765112184391,1
6.908853083313673,1
6.908272154356689,1
6.907379614971787,0
6.906992171811655,0
6.906574998425876,0
6.904536858235756,0
6.904121373223552,0
6.903816977786621,1
6.903074330528872,1
6.901863448736066,0
6.901710202557188,0
6.901111019881917,0
6.898932481849855,0
6.8983413301771686,0
6.898315040728939,0
6.89792271658945,1
6.897322141100197,0
6.894050878953207,0
6.891561654773667,0
6.891549222025178,0
6.890274539026094,0
6.888842932366855,1
6.888547603133792,1
6.887863943894864,0
6.887414371129534,1
6.886512603355119,1
6.884981084419804,1
6.883015402442057,0
6.879959452149452,1
6.879404957296282,1
6.877456932576713,0
6.87645104288265,1
6.875746152392153,1
6.871607245014967,0
6.869638941459091,1
6.867521704142662,0
6.867301321799131,0
6.867000691245711,0
6.8663565150600006,1
6.865568515027833,1
6.865125275334593,0
6.8649167394504005,1
6.86313624993993,0
6.862995092159006,1
6.862936025532809,0
6.859323725529028,1
6.857493757803479,1
6.854946858787279,0
6.8528990851413285,0
6.85144260294889,1
6.8506254182690025,1
6.8503020324159625,1
6.848805452540466,0
6.848331559049443,1
6.848329601322462,1
6.848033469174725,0
6.848000112594903,1
6.847863211692964,1
6.84605994179889,0
6.844350911056747,0
6.844141767435719,1
6.841221063159616,0
6.839415897979054,0
6.8388167067275365,0
6.836224938677605,0
6.836059947015487,0
6.834259889880556,1
6.8331110185961625,1
6.83221738756748,0
6.825647036962729,0
6.825467900630395,0
6.823930137037019,0
6.8236420060869065,1
6.817608380056349,1
6.816416925295727,1
6.8117022698952745,0
6.810466516571186,0
6.810344849129398,0
6.8096445151755205,1
6.804796145017353,1
6.800119090315878,1
6.799375518361883,1
6.798097459929966,0
6.795469009842269,1
6.793698634577208,0
6.79265509816682,1
6.792407468552389,1
6.792125450218405,0
6.791992649110415,1
6.791696906894755,0
6.791097166019485,0
6.790838199257259,1
6.789820821454213,1
6.788291583178551,1
6.785384060224329,1
6.784279329300363,0
6.784133023750861,0
6.7841161148075155,0
6.783888467541533,0
6.783023739620584,0
6.782868548051976,0
6.77977396685122,1
6.777506359435946,1
6.776879087805668,0
6.775631133267148,1
6.775582812405084,1
6.772156537729458,1
6.771050289732039,0
6.770926884040844,1
6.770095146347258,1
6.769834880813582,1
6.769769338622252,1
6.769572868656792,0
6.7680600489552045,0
6.767523658273503,1
6.762832521891738,0
6.761413709046804,1
6.760790523068997,0
6.7588516972065955,1
6.758656470581755,1
6.756659807295844,0
6.755669308054412,0
6.755145901551625,0
6.753128352860487,0
6.751698586301178,0
6.751668626808021,1
6.75076118602011,1
6.748811549804483,1
6.747415283032476,1
6.746934968256862,1
6.745306715080959,0
6.744799074889901,1
6.7440642612684085,0
6.742622398258796,1
6.741245820881107,0
6.739849727999298,0
6.7391576920220535,0
6.7370040722130575,1
6.733493842280846,0
6.733266882930834,1
6.732713713421406,0
6.731278124219917,0
6.730883601577178,0
6.730427772496591,1
6.729829903890115,0
6.729580190108561,0
6.729191489422883,1
6.728975147762138,1
6.728004385653386,0
6.727185265204605,1
6.724639342026933,0
6.718249444896243,1
6.715940563939271,1
6.71579947892659,1
6.715719087979793,0
6.714862378221963,0
6.714776879687881,1
6.711814601241559,0
6.710633528014908,0
6.709822000741922,0
6.709336439351165,0
6.7076855563827875,1
6.707108205835426,1
6.707016927616642,0
6.706695161498074,1
6.704791892183704,0
6.7046354257784735,1
6.704431913040398,0
6.703486853784561,0
6.702546553103828,1
6.702496216244025,0
6.701940911688224,1
6.698153869013519,1
6.692531669059861,1
6.687749780088492,0
6.684699736748975,0
6.683367696720804,1
6.682097358751442,1
6.681553567542745,0
6.676137319471859,1
6.6695323796655455,0
6.665774201161871,1
6.665495068276907,0
6.664934584402665,0
6.664003050003359,1
6.660461917426393,0
6.660212026118103,0
6.658833571629886,1
6.658741558086449,1
6.657793590506106,0
6.655605025818962,0
6.65364951527896,0
6.652824347726776,0
6.652488090855707,0
6.649705311159435,0
6.64884918609138,0
6.648793010019957,0
6.648005459996722,0
6.64646992248928,1
6.646067269769524,1
6.645657377741357,0
6.643935774662305,0
6.643734375617576,1
6.643158712135614,1
6.6430265381410845,0
6.642755695262761,1
6.642613909578337,0
6.641500687280974,0
6.641174116155328,1
6.640862809077265,1
6.638411449233408,1
6.635894308187562,1
6.6329902541703625,0
6.632205878654961,0
6.632031568588184,1
6.630363820304997,0
6.630251708982636,1
6.630122155828689,1
6.629993518356908,0
6.629985035787515,0
6.628427347390652,1
6.6282561973074925,0
6.6260121840753055,0
6.624943599869574,0
6.624806427804383,0
6.624572527652799,0
6.623613565745125,0
6.6227913564466245,1
6.622102936480842,0
6.61977546022829,0
6.618186566692918,1
6.618010905584669,1
6.617862257193747,1
6.616730690411597,0
6.616649174874958,1
6.615981651666498,0
6.615350134913252,1
6.613709117641848,0
6.6096803221946265,0
6.607503310701949,1
6.604007988638578,0
6.60364071679867,1
6.603416523303387,1
6.602539771517404,1
6.601407394510328,0
6.599593818953803,0
6.597292363153351,1
6.593764313289441,1
6.593174456619291,1
6.592442507785291,0
6.5892905009635125,1
6.588207965322447,0
6.588007289609895,0
6.587464616653873,0
6.5854502296739055,0
6.584839333204741,0
6.584813111444327,0
6.583064855827969,0
6.582764203677888,0
6.582499747201653,0
6.581878201548969,0
6.581082756075466,0
6.580043295312247,0
6.579969329401555,0
6.579184951031363,1
6.578998162273409,1
6.578680569429318,1
6.578083890884723,1
6.576845323081143,0
6.574083863949985,0
6.572656388857353,1
6.571099216507485,0
6.569053876389385,1
6.567759613267086,1
6.565633547125035,0
6.565319432045672,0
6.563356596837224,1
6.5596278852610475,0
6.559252620892982,1
6.555439264384325,0
6.552847474374976,1
6.552279123020959,0
6.550877192685638,1
6.549187601426585,1
6.549124998345768,1
6.548796520596996,0
6.5480205581308315,1
6.548017642485212,0
6.542281786808939,1
6.541007699013848,0
6.539546127935385,1
6.53936951037342,0
6.5391152614962955,1
6.538207172663557,1
6.538084087098238,0
6.532097273862361,0
6.530796123720997,0
6.529304448100373,0
6.528490775347884,1
6.528479452805517,0
6.527440589533234,0
6.519847784240155,0
6.514415093251676,0
6.513016585960504,0
6.512900833266178,1
6.512737123980129,1
6.512239644597469,0
6.511618075241813,0
6.510972334665771,0
6.5108556110746,1
6.509621638211163,1
6.506487766502467,0
6.505872509363588,1
6.505065806504937,1
6.504876222341177,1
6.504112779748324,1
6.503638200451563,0
6.499067997822331,0
6.495435285215991,0
6.493764174632957,0
6.492638846153852,0
6.492627157365379,0
6.492403121956253,0
6.490922996455369,0
6.490037174928902,0
6.48819323961521,0
6.486152659745713,1
6.483994507852924,0
6.481890279167193,0
6.47909256706823,0
6.476139840300842,0
6.475885398609551,0
6.472371049680761,1
6.470151959152821,0
6.467868301691497,0
6.466874708929867,0
6.46509352906692,0
6.460033522100627,1
6.4570975247378914,0
6.455004797496717,0
6.453605209394529,0
6.453064802576986,0
6.452780750232393,0
6.451503543212321,1
6.450805742930156,1
6.450644925327291,0
6.4493794387538665,0
6.44923665656657,0
6.449070008905474,0
6.448971089901665,0
6.448931033409073,1
6.448191031909269,0
6.446252031563202,1
6.444555170207262,1
6.4437536684450585,1
6.442496436487848,1
6.441766486400109,0
6.438421803670398,1
6.436444496090232,1
6.435722716949114,1
6.433726195268951,0
6.433722352782365,1
6.430254785956541,0
6.428866313188399,1
6.427720560503044,1
6.427512442841498,0
6.42736514447551,0
6.425873866275697,1
6.42064020641154,1
6.419772473512519,0
6.4182030571970845,1
6.417716046874316,1
6.417702476103476,1
6.415108471708082,1
6.412707041754053,0
6.411525835916651,0
6.4079633358080486,1
6.406797812679788,0
6.405392481776244,1
6.400256164229511,0
6.39908051004593,0
6.397905013801276,1
6.396569931080612,0
6.396341051039925,0
6.395359131671062,0
6.394980461331702,0
6.394548022914309,1
6.3932313449189255,1
6.392927840114371,1
6.3927604591581995,0
6.391353623832183,0
6.385470897689489,0
6.3848240094579065,0
6.38231460426029,1
6.381978996412815,0
6.381977105096429,0
6.381719579700289,0
6.380717315013499,0
6.376950463991447,0
6.376576427120522,0
6.376408434486552,1
6.373288071168332,1
6.369973529850304,0
6.369111631336883,0
6.367298530432279,0
6.365497241052185,1
6.364155674065816,0
6.363836377773103,0
6.361666802587903,0
6.360195819161054,1
6.3594313098556325,1
6.3571667199938755,0
6.35651106246199,0
6.35403811007823,1
6.353436843717337,1
6.35311030182946,0
6.352973105397818,0
6.351286549370794,1
6.350290472055328,1
6.347271760539316,0
6.347020017898686,1
6.344095425001865,0
6.342671183447911,0
6.341751223983171,1
6.340809022225877,0
6.340027628047595,0
6.339142826418309,1
6.336588682161135,1
6.336456502432508,1
6.3363427618897505,0
6.336267097401388,0
6.3356831419159105,1
6.334162775563274,1
6.333640046326739,1
6.332386866369147,1
6.330732765446402,0
6.328553081263288,1
6.323942072569584,1
6.32304031407478,0
6.32125931522299,0
6.320427822952782,1
6.32037528471829,0
6.3194315449597305,1
6.3175765536256385,0
6.316470521496127,0
6.314077469750392,0
6.3131147318719245,0
6.309891576180204,1
6.306864459373674,0
6.304971659666424,0
6.30476863013428,1
6.300755509276121,0
6.30000176658891,1
6.297845634002767,0
6.286806948436977,1
6.284984822452388,0
6.2843857911113785,1
6.284248242254425,0
6.283678794634559,0
6.283318586962638,1
6.283103588064353,1
6.2819039290788155,1
6.280978206755163,1
6.280905112787962,0
6.2798421834965135,0
6.277742483390635,1
6.277463093365682,1
6.2772773712744385,0
6.276956510097866,0
6.276294989981585,0
6.273805781551276,0
6.272474990901286,1
6.271012171064563,0
6.268953336634952,0
6.268402755741024,0
6.266799947990716,1
6.266378409594093,1
6.265637343836686,0
6.262907281727785,0
6.262798867453871,0
6.261110580253398,0
6.260891633792807,0
6.260111289935809,1
6.259651602740059,1
6.259267532952487,1
6.2570857911396685,0
6.256651147926919,0
6.255149748918091,0
6.255070000817667,0
6.2528102107865005,1
6.252410004649734,0
6.246264053794833,1
6.246117565172954,0
6.243279004222159,0
6.242414484103846,0
6.238053654469459,0
6.2341976724749335,0
6.232010556459672,1
6.2278419215981105,0
6.227826794815905,1
6.225152012969118,0
6.223677774999095,0
6.21758491448443,1
6.217579612346267,0
6.21727313516034,0
6.217255306949025,0
6.2106476062546205,0
6.209697436775356,0
6.209642259708484,0
6.208015539719022,0
6.207432967614718,0
6.204429354069558,0
6.2039777022783476,0
6.203572848208437,1
6.2033225076896565,0
6.1986503364476775,1
6.195254905476403,0
6.195086857984779,1
6.193170101205059,1
6.19124144257447,1
6.189699260391608,1
6.187938053993094,0
6.18595116263375,0
6.1859248920520455,1
6.1798098000471855,0
6.179312077651539,1
6.175164949384786,0
6.174884306431656,0
6.174750579100353,1
6.172517370068869,0
6.170526139416932,1
6.168838539281275,0
6.1663482229269535,1
6.1649272929056105,1
6.164480227353412,1
6.164449535585496,0
6.1635190153593635,1
6.161779499462049,1
6.158424006182359,0
6.1574431448430325,0
6.15573862424869,0
6.155249161058691,0
6.153495923977116,0
6.153368956728868,0
6.152857802124513,0
6.150595718406801,1
6.150553015211817,0
6.150487600902442,1
6.150034400886871,1
6.1491851735534615,1
6.145242939675406,0
6.145148360574157,0
6.144759037662152,1
6.143921454143699,0
6.143018479793687,1
6.140877556947864,0
6.139743031734375,0
6.139493740895693,1
6.138785151951198,0
6.136907177131185,0
6.129637014813746,0
6.129069622155112,1
6.128425635295917,0
6.125810325429851,1
6.124847329190028,0
6.124672270969831,0
6.12319393539216,0
6.116023979953149,1
6.1156375458102,0
6.115180039114616,0
6.114332051439626,1
6.110545160785598,0
6.110022205951552,1
6.109073311509666,0
6.1067596362891035,0
6.1051401350435555,1
6.104925813644357,0
6.103731304612343,1
6.1025333060713525,0
6.10230679390867,1
6.101955230748901,1
6.100245391093,1
6.099646705468387,0
6.09815652147278,0
6.0980120899463275,0
6.096179889884819,0
6.096128347500615,0
6.095511874689899,0
6.09309191422186,0
6.091382724208516,0
6.09001605715742,0
6.0894308462971924,0
6.088022489133808,0
6.087306100000082,0
6.084360116189226,1
6.081615358462056,0
6.080992868571669,1
6.078335836509272,0
6.073684981465111,1
6.071838864034008,1
6.071183421975166,0
6.070090952233811,0
6.069615757057698,1
6.069363893970801,0
6.063354789891076,0
6.062738419015513,0
6.057904774112318,0
6.057828113719532,0
6.057068041253538,0
6.056817844582385,0
6.054607180419152,0
6.047651488718149,0
6.04738085652663,0
6.044671753329083,1
6.044513029512341,0
6.043360083711829,1
6.043212070647804,0
6.040281662132799,0
6.039823242055416,0
6.0395677903077996,0
6.037428193759539,1
6.032188902899926,0
6.02834878509831,1
6.028101118266446,1
6.023022741325022,0
6.021265943377032,0
6.021051322822076,0
6.020995362815591,0
6.0206538413908515,0
6.019939994871649,1
6.0172609236891335,1
6.016889135653399,1
6.014539831399093,0
6.013160966461117,0
6.010617576533585,1
6.008973609999536,1
6.006769481080511,0
6.002414611941971,1
6.001382440647675,0
6.000723335995511,1
5.999125177726393,0
5.991371081542708,1
5.991283475366895,1
5.986593892372897,0
5.98501245091746,1
5.984941214650305,0
5.9837312940398855,0
5.980357226763917,0
5.976769618087598,0
5.9745832484802675,1
5.973951249276727,0
5.972599968396598,0
5.970578907790694,0
5.970035656942926,0
5.9672742278667465,0
5.966000488790355,1
5.964065359871277,0
5.963479205038237,0
5.96130157218858,0
5.953981878134785,0
5.953923889741049,1
5.952267969284858,0
5.94951876406115,0
5.946160789485686,0
5.945988643250958,1
5.941942536401314,1
5.941265555962168,0
5.940475876449588,1
5.938321178779362,1
5.93605710996818,1
5.934279093094346,1
5.928767339528974,1
5.924799469006341,1
5.924540482437398,0
5.923739954690041,0
5.923441414571481,0
5.921247069476017,0
5.918953546438134,0
5.916930488243061,1
5.915944299587397,0
5.915806749510903,0
5.913956687853429,1
5.913755319868532,1
5.913374863624714,0
5.913132932597382,1
5.91053973772753,1
5.9102517293372046,1
5.90707826866672,0
5.906441764582054,0
5.90590695420357,1
5.903993500851966,0
5.903465715091598,0
5.899936566709943,0
5.898726324805972,1
5.897391120843136,0
5.896432475240334,1
5.896339345911832,0
5.895948983187193,1
5.895145558138062,0
5.893103407526232,1
5.89241318577243,1
5.890870358820865,0
5.877974040440475,0
5.873675845828995,1
5.873157137066786,0
5.8724398594676614,0
5.870615501212626,0
5.869736755337525,0
5.866702734137305,0
5.866250667826014,0
5.862641232845869,1
5.860574154812488,1
5.859822103560279,1
5.859690474378696,0
5.853560600803125,0
5.849778285365157,0
5.848667070247964,0
5.846786697496672,1
5.844673795577308,1
5.842933080915621,0
5.8427546011896965,1
5.842359064086903,1
5.841118839551023,0
5.8408115544650085,0
5.83610452509449,1
5.830542048973098,0
5.827541211542772,1
5.8217069136202575,0
5.821261629656031,0
5.81456423425241,0
5.813546487993315,0
5.810742057236217,1
5.808975519906834,1
5.808238633928169,0
5.803496975764156,1
5.801571267427695,0
5.8000341769897075,1
5.796236902009642,1
5.791154373453377,0
5.782079033854955,1
5.779673705175217,0
5.7753308887641,0
5.772769697849313,1
5.772718094851822,1
5.772197393568782,0
5.771199049813688,0
5.770620969105658,0
5.768868031092238,1
5.767349596865663,1
5.766204133561628,0
5.7637728070588325,1
5.76255224970805,0
5.757088957380868,1
5.7564756894907045,1
5.7542129677350875,0
5.746529194455349,0
5.744504157048756,1
5.744067537432683,0
5.742533062882013,0
5.742110407437118,0
5.7398163326022,0
5.736675708942604,1
5.735723554720852,0
5.735358658660184,0
5.7310421388707296,1
5.729689120388078,1
5.72930291193782,1
5.728823779303805,1
5.726336215779158,0
5.720136479125319,0
5.716755666530133,0
5.71625135415621,1
5.713322920959069,1
5.711212506317297,1
5.7085174353319905,0
5.706130889124347,0
5.704764776213017,0
5.702925976824722,0
5.7011546449116155,0
5.701100970110508,0
5.700784947291592,0
5.699873488404511,1
5.694694238027413,1
5.69447554633745,0
5.692124156757815,0
5.690387424364925,0
5.68955434379971,0
5.689142987663644,0
5.685216462878775,1
5.681810748088655,0
5.67933046540694,0
5.6792341150880805,0
5.6782209670592145,1
5.675294715190149,1
5.671773833095615,1
5.6717623259348064,0
5.6698187738947805,0
5.669699209078309,0
5.669689566349437,0
5.667650646643197,1
5.6664461454272965,1
5.665266376618309,0
5.664845758430077,0
5.660736311071097,0
5.655117422470192,0
5.654118943459351,1
5.653506134793232,0
5.652501287341676,1
5.651933841463073,0
5.648628537607859,0
5.646083311861947,1
5.636923560026004,1
5.632731646664602,1
5.632040991917971,0
5.628406919430697,1
5.628313271623295,1
5.626339528125955,1
5.624819996402396,1
5.622807134660068,0
5.621227320090063,0
5.620533436430034,0
5.618064405909149,0
5.613562647017462,0
5.6092353589411585,1
5.609025353745414,1
5.608745231813571,0
5.608623152458352,1
5.606856130577717,0
5.606315225526715,0
5.603325960876688,1
5.602158585181398,0
5.600876517470604,0
5.596929951315809,0
5.596729817575806,0
5.596627849736466,0
5.590614435866259,0
5.588537190733878,0
5.588129750721398,0
5.585116998353004,0
5.584124358081074,0
5.584086638456089,0
5.583832998476663,1
5.58246981997149,0
5.579517092707998,1
5.575920648115463,0
5.57475584790786,0
5.574116594512444,0
5.573201156513374,0
5.5710197113162625,0
5.566328462754787,1
5.564342490630351,1
5.555352972792188,0
5.554436511156818,0
5.548181849115771,0
5.548124946933236,0
5.5475762631029415,1
5.5419790193089264,1
5.53953369002387,1
5.530055021165576,1
5.527633482507711,0
5.5257685450431415,0
5.5242965308965095,0
5.519125656437607,0
5.517737316420501,0
5.514747799369536,0
5.5140621851991725,0
5.508155525691396,1
5.506061504313135,0
5.504452320660907,0
5.500276575154884,1
5.500186640904189,1
5.499787730339284,0
5.49948928649166,0
5.4985146932294855,1
5.497580321451809,0
5.49597599882932,1
5.495035446034119,0
5.492155982957838,0
5.489248054892975,0
5.488314309012512,0
5.4881354688390225,0
5.487876362610197,0
5.48605860232047,0
5.484151253504955,1
5.483974108801343,0
5.477912294546052,1
5.477283049476333,0
5.473603398247983,1
5.47098182179818,0
5.470802484400142,1
5.468360932331922,1
5.4674012550751785,0
5.462355934706153,1
5.4566808884538265,1
5.455599351643056,0
5.452214926167417,1
5.44532598066911,0
5.433466238973562,1
5.433242116512631,0
5.43251208523776,1
5.4293348423692915,1
5.428356913745278,0
5.42331849638569,0
5.422445767908819,1
5.420347746957928,1
5.418503763025523,1
5.412762497595831,0
5.412119544524241,1
5.404510674147487,0
5.4038836922267075,1
5.403196491704968,0
5.400700137691393,0
5.400301780729467,0
5.393345914423263,1
5.39205760659185,0
5.389845930491161,0
5.3866379619568105,0
5.386307352101625,0
5.382489039471649,1
5.381407519092974,0
5.376078292034362,1
5.375895978926893,0
5.374222584708865,1
5.369584180846635,0
5.368988344377341,0
5.3681257542274565,0
5.367546490440581,0
5.365192408000016,0
5.363362645369775,0
5.3612116660984634,1
5.352565979714757,1
5.349997296912594,0
5.348213658597068,0
5.345887146753815,0
5.34534537107888,0
5.344116870389696,1
5.343075102966485,0
5.33568880893353,1
5.334183579602803,1
5.331940479018537,0
5.331799285360081,0
5.329938815249272,0
5.3270235340963366,1
5.324941855611651,1
5.324641431045321,1
5.32381558430839,0
5.319769072934949,0
5.304142660215901,0
5.303764336866174,1
5.296578803810236,0
5.29419539028417,0
5.290666876847178,0
5.290004370919174,0
5.289618437232331,1
5.287982807934926,0
5.284810114998686,1
5.284096687429166,0
5.28029229639521,1
5.277875568290585,1
5.276323544024682,0
5.274185389589794,1
5.272227560197716,0
5.272156458908084,1
5.271971377729756,0
5.26428380172951,0
5.258414736632194,1
5.253907429487342,0
5.251353815475827,1
5.230453969096887,1
5.230003189525934,0
5.228506322285567,0
5.226941884272904,0
5.226895232238513,1
5.225683806899056,1
5.218989651481935,0
5.2140091940446665,0
5.204938762890717,1
5.202672012815987,0
5.198224971294214,0
5.198067642905195,0
5.1959206693648685,0
5.1918343271406275,1
5.18941366922152,0
5.188776875456335,1
5.187471605436375,0
5.174896031870469,0
5.1743459983462,0
5.1714340940560835,0
5.168340328145769,0
5.166225969826906,0
5.161878763351532,1
5.158722568170486,0
5.158396409506499,0
5.153488640267044,1
5.152739798697215,0
5.152203721876962,0
5.150456539630286,0
5.149133288190244,0
5.143587480040672,0
5.141506876714266,1
5.1408005276963324,1
5.1267629233515315,1
5.122648454950097,0
5.117913529014625,0
5.117390302624234,1
5.115817063771218,0
5.09993200503465,1
5.098967067721038,0
5.0977862263180995,0
5.095766464935885,0
5.0941643608551495,1
5.093675134769971,0
5.092757238606061,1
5.0900353321672975,0
5.089387791182689,1
5.088213197324547,0
5.085429352833509,1
5.082241431687362,0
5.0782741752214795,1
5.068795502073682,1
5.064042459574996,0
5.058108868565138,0
5.057736411358974,1
5.05727054567867,0
5.050748379982704,0
5.045625730051444,0
5.041405027891031,0
5.040331692395899,1
5.039673103915176,1
5.039406776379789,0
5.039373608702727,0
5.038316783143259,1
5.036453976008759,1
5.033773989751668,0
5.023380783822836,1
5.019984766789215,0
5.018132384268232,0
5.018045870383922,0
5.006562979263787,0
4.999413810796919,0
4.997770601283687,1
4.99353073414005,1
4.991396889652936,0
4.981672050401603,0
4.9794688114833265,1
4.965773559644967,0
4.964070341569739,0
4.961352728384606,0
4.959852811105887,1
4.951413520154646,1
4.945694700087746,1
4.943508443526886,0
4.941972156828116,1
4.933106138281651,0
4.931958445234491,1
4.923178856199699,1
4.922045466248699,0
4.921093903334441,1
4.91681922881674,0
4.916740541260801,0
4.912557262009445,1
4.909640554437281,0
4.909518983025118,1
4.9088997242616195,0
4.906491592988376,0
4.902158988606676,0
4.901906856012032,1
4.897691706502586,1
4.894278073597652,0
4.891960039961394,0
4.8863798036263955,1
4.886057056804735,0
4.884388228619609,0
4.881729593763433,1
4.872560878371032,1
4.86882713540531,1
4.865444268085012,1
4.865069696444607,1
4.85805560159329,0
4.857802623979042,1
4.855587760461034,1
4.851103882370328,0
4.850104171409935,0
4.83857110672314,0
4.835297728180936,0
4.825591458154621,1
4.815766790717072,1
4.814135620889671,0
4.812433652167467,1
4.8118324898032325,0
4.808039747375347,0
4.80115436807586,0
4.79746018165997,0
4.790840540243071,1
4.78886106249815,1
4.775983438506525,0
4.77522195583692,1
4.771490668948941,0
4.767472454756443,1
4.762828659328944,1
4.761105184627487,1
4.758648346768645,0
4.758439424671477,0
4.745764371481156,0
4.740056688020883,1
4.739548767002988,1
4.737391256802652,0
4.736404607451753,1
4.73132007599374,1
4.725997720598259,1
4.72578556493077,1
4.723312573250525,0
4.713116701054447,0
4.7091867471804845,0
4.7053564957747,0
4.704698461717015,1
4.704183667003456,0
4.700392723840931,0
4.6955161408056245,0
4.69219656349297,0
4.6914383151202195,0
4.681098760235678,0
4.668101687405915,1
4.666148130914806,1
4.66349219217203,0
4.642953052237968,1
4.638250258554134,1
4.633202516472866,0
4.624304290590603,0
4.618850846633238,0
4.616438934449231,0
4.5956077558097705,1
4.594209164354396,0
4.58196872788087,0
4.574124682109073,1
4.570854412606884,0
4.563370643484322,0
4.562156482672166,0
4.5609165358431625,0
4.556656719060655,0
4.552238410542729,0
4.533399113632135,1
4.497585145008658,0
4.495357678948128,0
4.489783796199172,0
4.487517479010939,0
4.4834027609353875,0
4.4770917139584885,0
4.473882085450574,0
4.443850856498079,0
4.443238899143103,0
4.439095783352975,1
4.430281211546542,0
4.4293787345323405,1
4.405327146952358,0
4.400509038627463,0
4.374877631689642,1
4.370476580258797,0
4.349439999351715,0
4.348674993039846,0
4.33711946912069,1
4.334057805514532,0
4.328282515586857,0
4.3194406725876835,0
4.317187353941982,0
4.3132191507406965,0
4.310701499826136,1
4.303574607482778,1
4.301373467127349,0
4.300029339574182,0
4.296247023728075,1
4.293961234794354,0
4.292966858149657,0
4.291687729728828,1
4.281522088672812,0
4.275159672976756,0
4.270716194733736,0
4.265269639731993,0
4.252985000876296,0
4.249890379403849,0
4.238282524808328,1
4.233558617035277,0
4.229224558864125,0
4.227537385918204,0
4.221420679849157,0
4.197583589415031,0
4.18749081481174,1
4.168248461367502,1
4.16111196816975,0
4.150214299745359,0
4.140077138692398,0
4.137044912614196,0
4.126581310415113,0
4.126528715100222,0
4.103867855230838,0
4.0914114501536405,0
4.083594880123227,1
4.077920470156396,1
4.07760772456597,0
4.059431468029172,0
4.037287739350788,1
4.03406341143777,1
4.032060533561112,0
4.031610444420666,0
4.029052709937867,0
4.016590232603383,0
4.004248332658408,0
3.994497605953491,1
3.98903207830178,0
3.9782846273167376,0
3.9757526579292986,1
3.9613890465892583,0
3.9401254598978195,1
3.9285564923233594,0
3.9234736330784012,0
3.90656751428705,0
3.9060783549561697,0
3.902475685915096,0
3.882631081313793,1
3.8788793890688,0
3.854617678402051,0
3.84681432776782,0
3.8464539500942267,0
3.841205038045167,0
3.832917408963562,0
3.800431282307122,1
3.7983910494247235,0
3.795132905042617,0
3.7921257317804002,1
3.7830436384114474,0
3.762097646306431,0
3.730128006866974,0
3.72250048593372,0
3.7197916443719246,0
3.717703934990307,0
3.71608007538699,0
3.7151713598846925,0
3.6919326929347136,0
3.681076270548827,1
3.6784318072076276,0
3.6768449933847727,0
3.664710561719395,0
3.657123132566738,1
3.641629777473381,0
3.637170625355805,1
3.6331628288625284,1
3.6299220648807125,1
3.6231658482586555,1
3.5908223640059966,0
3.551579176967154,1
3.514545528745279,0
3.4450618643852127,0
3.434855759978651,0
3.433874059145088,0
3.4264503676355647,1
3.4223941642163864,0
3.41035967073924,0
3.388090610523891,0
3.3445885334830234,0
3.3376289979634506,0
3.2728200975185464,0
3.2616697873910208,0
3.2309731059187423,0
3.1487122851761598,0
3.1020755653395566,0
2.9744294104785314,1
2.9454690611226875,0
2.9251743203391,0
2.803563057437167,0
2.798549098862777,1
2.690831240408815,0
2.612035914817261,0
2.5692435620279186,0
2.5581027992200664,0
2.5381157734813637,1
2.376768075959951,0
2.1285314339651724,0
13.999999999999998,0
13.541240236567981,0
13.349888560662293,0
13.175401724233025,1
12.246928068519757,0
11.907739829669831,0
11.89807802974039,1
11.62114013448698,0
11.568767965914164,0
11.563169064627825,0
11.53488049111763,0
11.496858885301972,0
11.496702452694173,0
11.491010908391427,1
11.449739296302305,0
11.39054310956363,0
11.301793996392291,1
11.26782838471403,0
11.24450714270002,1
11.235425957161038,0
11.219134743203494,0
11.180694664461903,0
11.180284470721592,0
11.069456289054557,0
11.027879862695201,0
10.94747263615245,0
10.933110723500878,0
10.905076410065519,1
10.893484732796878,0
10.887304994821243,0
10.851860346886728,0
10.848130421433211,0
10.81783107643296,0
10.811289500397242,0
10.808156938842764,1
10.774318090075074,1
10.761897799889315,1
10.695532491586295,0
10.68296642580598,0
10.678056255643256,0
10.667363934157889,1
10.632909606071516,0
10.628820911367818,0
10.600589992057158,0
10.581385987628257,0
10.577930500044534,0
10.560744636218196,0
10.55027327313621,1
10.53809844277246,1
10.524601982194515,0
10.509668629307154,0
10.504760200011273,0
10.503786538570878,1
10.490744032724809,1
10.486808416025617,1
10.485603647205735,1
10.464502477260321,0
10.433290982804381,0
10.41504401364904,1
10.391942387040755,0
10.386132934434618,0
10.378108203556572,0
10.356118827208377,1
10.351742528378832,0
10.337670863581334,0
10.33127327592513,0
10.316400384553162,0
10.308477656813704,0
10.301571270693753,0
10.289379606190511,0
10.284126084141581,0
10.282067974894762,0
10.272444272154384,1
10.26843050116335,1
10.268414718941344,1
10.252816232929478,1
10.252734368477768,0
10.227689694262509,0
10.223862164528773,0
10.209955798031316,0
10.202971547604776,0
10.201425755101072,0
10.200644508442188,0
10.199412694268364,0
10.19166523931888,0
10.188432654950683,0
10.16483855701825,0
10.164173337271418,0
10.15544017022192,0
10.154219072428933,0
10.14708957613564,0
10.146290479832489,0
10.13793228826111,1
10.111976704648654,0
10.086771239804932,0
10.067632997838075,0
10.059642098512771,0
10.04967371845643,1
